DateKey,RetailerID,ChannelID,ProductID,ConsumerSegmentID,UnitsSold,BasePrice,PromoFlag,PromoDepthPct,NetRevenue
763,30,3,21,3,15,87.68,0,10,1183.68
424,14,4,5,1,15,88.73,0,20,1064.76
429,37,3,11,2,18,100.91,0,25,1362.28
204,32,3,25,3,16,101.17,1,0,1618.72
196,34,1,24,2,19,26.96,0,25,384.18
728,22,2,24,6,25,57.41,0,0,1435.25
285,31,4,17,5,16,61.99,0,25,743.88
196,7,2,17,6,27,104.69,0,10,2543.97
307,21,3,2,5,17,70.18,0,15,1014.1
14,16,3,24,5,19,68.88,0,15,1112.41
1081,20,2,1,6,20,75.38,1,20,1206.08
723,19,4,4,4,20,32.72,1,25,490.8
780,32,4,9,1,25,76.53,0,25,1434.94
529,15,1,2,2,18,75.15,0,20,1082.16
798,5,3,3,4,17,95.44,1,20,1297.98
344,11,3,6,2,17,83.42,0,0,1418.14
209,15,1,13,1,23,115.5,0,0,2656.5
641,29,2,15,3,19,28.01,0,15,452.36
252,4,3,11,6,22,97.17,1,10,1923.97
271,36,2,10,4,20,95.15,1,25,1427.25
920,23,4,3,1,17,46.93,0,15,678.14
419,15,5,20,6,24,89.86,0,15,1833.14
795,3,1,9,4,20,85.93,1,10,1546.74
725,32,3,25,5,19,49.87,0,15,805.4
433,10,1,10,4,25,92.38,0,15,1963.08
109,40,4,21,3,21,113.07,0,10,2137.02
641,38,4,23,3,20,50.52,0,15,858.84
1071,22,4,25,2,27,118.01,0,25,2389.7
379,14,4,24,4,21,42.43,1,20,712.82
958,17,5,23,5,13,33.46,1,10,391.48
103,21,2,12,3,17,27.71,0,20,376.86
892,15,2,8,2,18,41.37,1,25,558.5
854,15,5,21,5,21,54.25,1,15,968.36
1051,1,2,21,5,19,93.32,0,15,1507.12
530,24,4,21,5,23,27.2,0,15,531.76
679,12,2,17,1,27,70.73,0,20,1527.77
989,10,1,22,3,26,71.87,0,0,1868.62
428,31,2,5,1,18,42.79,0,20,616.18
822,11,1,24,1,26,24.55,0,0,638.3
932,16,3,8,3,9,42.51,0,20,306.07
1062,9,1,18,4,15,43.04,0,25,484.2
511,14,1,11,6,21,88.8,0,20,1491.84
393,19,4,22,2,23,43.38,0,20,798.19
713,31,4,10,6,14,54.03,1,10,680.78
494,9,4,15,6,24,24.74,1,15,504.7
547,36,1,6,6,24,82.39,0,15,1680.76
594,39,5,19,6,22,67.41,0,15,1260.57
389,26,4,17,3,13,54.5,0,0,708.5
158,8,4,23,6,19,90.29,1,25,1286.63
1028,24,1,10,2,25,88.21,1,0,2205.25
167,8,3,5,4,22,52.79,0,10,1045.24
960,19,3,16,3,18,90.94,0,10,1473.23
409,30,2,12,6,18,54.82,1,20,789.41
194,22,3,21,5,21,42.2,1,10,797.58
235,9,4,24,3,24,91.98,1,10,1986.77
718,4,5,5,4,23,92.8,0,25,1600.8
816,37,2,21,6,19,106.58,0,10,1822.52
404,8,5,1,1,8,70.09,0,20,448.58
893,1,5,2,3,29,43.24,0,15,1065.87
678,28,4,5,5,19,103.69,0,0,1970.11
68,6,1,23,3,21,37.47,1,0,786.87
88,36,1,19,1,19,113.86,0,0,2163.34
217,11,1,15,3,12,50.67,0,20,486.43
1,5,3,1,5,13,21.88,1,25,213.33
140,24,1,11,4,15,38.68,0,20,464.16
618,18,4,18,5,28,61.48,1,0,1721.44
133,20,3,3,4,19,25.52,0,20,387.9
178,28,1,9,5,18,60.95,0,20,877.68
810,13,5,24,2,18,40.29,0,20,580.18
380,5,4,4,3,17,21.9,0,15,316.45
908,30,4,24,3,16,49.9,0,20,638.72
658,1,2,13,1,19,42.63,0,25,607.48
450,22,4,9,2,17,61.98,1,15,895.61
586,18,5,3,1,25,95.9,0,20,1918.0
463,5,4,16,3,20,70.98,0,10,1277.64
990,31,2,22,1,17,96.81,1,0,1645.77
122,6,4,8,4,13,53.67,0,15,593.05
17,27,4,7,2,17,21.32,0,10,326.2
327,25,2,25,5,20,112.22,0,0,2244.4
318,29,4,23,4,23,51.47,1,25,887.86
809,28,3,17,6,17,72.69,0,10,1112.16
503,16,4,25,5,21,66.92,0,25,1053.99
119,12,1,16,1,18,78.31,1,25,1057.18
710,20,1,21,3,17,108.5,0,10,1660.05
45,18,3,22,4,19,106.72,0,10,1824.91
314,34,4,18,2,22,118.1,0,15,2208.47
418,23,5,16,5,15,72.84,0,25,819.45
556,27,4,15,6,19,112.25,0,10,1919.48
326,17,1,2,4,22,68.25,1,25,1126.12
515,21,2,20,3,14,24.44,0,20,273.73
214,40,3,4,2,20,34.62,0,20,553.92
74,31,2,5,2,15,53.4,0,20,640.8
509,3,5,7,5,26,92.55,0,25,1804.72
332,17,4,15,4,26,28.14,0,25,548.73
688,26,5,17,4,20,56.16,0,10,1010.88
657,23,2,10,2,14,118.24,0,10,1489.82
1028,6,4,20,1,22,98.57,1,15,1843.26
600,28,5,9,2,18,77.2,1,15,1181.16
1076,8,1,16,3,17,26.18,0,15,378.3
325,8,1,24,4,18,21.46,1,0,386.28
992,19,3,3,5,20,30.52,1,20,488.32
717,38,1,22,4,18,52.71,0,25,711.58
723,29,1,9,2,17,80.64,1,20,1096.7
277,23,2,8,3,22,39.75,0,25,655.88
536,32,1,23,1,22,25.12,1,0,552.64
152,10,1,7,4,26,29.08,1,25,567.06
955,27,2,17,2,18,62.68,0,15,959.0
259,1,1,5,6,24,97.31,0,20,1868.35
324,39,1,7,2,13,102.11,1,20,1061.94
1017,29,3,13,2,14,49.11,0,20,550.03
869,3,1,18,3,20,86.34,0,0,1726.8
688,37,1,22,2,29,59.27,0,20,1375.06
310,31,3,14,2,23,117.25,0,10,2427.08
803,11,2,18,2,18,60.5,0,15,925.65
1080,22,1,3,4,21,59.59,0,15,1063.68
620,18,5,17,2,21,70.16,0,25,1105.02
473,35,2,19,3,15,22.55,0,0,338.25
461,6,2,7,6,22,61.79,1,25,1019.53
814,3,1,21,4,28,102.87,0,25,2160.27
846,5,3,4,6,23,81.21,0,15,1587.66
667,9,2,15,2,22,116.94,0,10,2315.41
262,28,3,24,1,16,52.56,0,0,840.96
355,19,5,8,6,29,36.15,0,0,1048.35
770,28,3,16,3,24,95.06,0,0,2281.44
180,27,4,1,1,17,24.37,0,10,372.86
66,13,3,25,3,22,35.96,1,0,791.12
820,38,2,16,1,25,70.69,1,20,1413.8
171,21,3,25,2,25,95.35,0,10,2145.38
474,27,3,2,1,18,80.1,0,25,1081.35
534,6,4,2,6,20,119.49,0,20,1911.84
439,38,4,8,1,25,85.49,0,25,1602.94
835,11,1,12,3,26,92.5,1,0,2405.0
227,17,2,11,2,11,119.39,1,10,1181.96
442,39,1,6,3,24,79.25,0,20,1521.6
396,7,4,19,2,24,91.46,1,10,1975.54
728,30,3,18,6,14,49.83,1,10,627.86
84,21,4,5,5,13,73.68,1,10,862.06
1037,1,5,15,4,24,111.2,1,25,2001.6
693,25,3,8,6,19,105.33,1,10,1801.14
493,32,1,6,6,29,50.63,1,0,1468.27
970,8,3,12,4,20,55.72,0,20,891.52
353,5,5,19,3,15,104.64,1,15,1334.16
1081,30,4,12,6,13,48.47,0,10,567.1
40,8,2,12,2,26,108.76,1,20,2262.21
640,19,2,9,1,17,97.38,1,25,1241.6
173,30,2,24,6,12,35.24,0,25,317.16
259,15,4,10,4,18,91.98,0,10,1490.08
517,36,2,22,6,23,103.43,0,10,2141.0
730,27,5,17,3,21,34.43,0,0,723.03
523,13,4,18,3,9,65.73,0,15,502.83
839,14,2,16,3,21,106.26,0,10,2008.31
117,37,1,4,2,19,39.87,0,10,681.78
184,30,4,18,6,24,64.91,0,0,1557.84
162,39,4,3,3,18,81.28,0,25,1097.28
543,13,3,16,5,16,29.73,0,15,404.33
839,16,2,14,1,23,41.21,0,25,710.87
1090,7,1,24,3,18,66.67,0,10,1080.05
1094,27,5,9,2,13,57.37,0,15,633.94
447,35,4,6,1,19,52.48,0,10,897.41
416,15,5,4,1,23,22.64,1,0,520.72
532,28,5,2,4,23,112.79,1,0,2594.17
441,35,5,23,3,17,107.14,0,25,1366.04
738,7,3,10,3,15,59.26,0,20,711.12
464,20,5,11,6,13,38.14,0,25,371.86
396,32,2,7,2,26,26.9,1,15,594.49
711,38,2,25,5,20,32.32,1,0,646.4
395,40,1,5,6,21,80.2,0,25,1263.15
326,32,1,4,5,16,93.39,0,0,1494.24
750,26,5,6,4,21,35.64,0,20,598.75
1094,39,5,2,5,25,31.28,0,25,586.5
642,20,3,2,2,21,89.11,1,0,1871.31
214,18,5,16,4,16,71.7,0,10,1032.48
369,15,5,25,3,20,57.18,1,20,914.88
49,22,5,23,5,21,92.5,0,10,1748.25
1076,22,4,23,2,22,65.57,1,15,1226.16
133,21,4,13,2,22,66.51,0,20,1170.58
999,2,3,21,3,15,21.57,0,0,323.55
786,40,3,7,2,18,51.6,0,10,835.92
373,18,2,25,4,11,20.5,1,15,191.68
479,23,3,5,4,17,112.38,1,10,1719.41
832,13,2,25,6,13,49.39,0,20,513.66
650,9,5,17,1,25,38.05,1,10,856.12
682,7,3,13,3,17,29.09,1,10,445.08
688,1,3,15,2,29,24.66,0,25,536.36
82,2,3,3,5,26,108.6,1,0,2823.6
87,4,2,23,6,18,36.85,1,10,596.97
225,14,2,4,4,18,81.75,1,25,1103.62
16,32,1,15,3,15,85.12,0,0,1276.8
822,36,2,18,3,19,51.75,0,20,786.6
163,2,2,3,4,19,103.32,0,20,1570.46
514,40,4,7,1,21,41.4,0,25,652.05
350,14,3,8,3,18,27.15,1,25,366.52
681,20,2,11,2,27,26.85,1,20,579.96
181,25,3,25,5,22,50.04,0,15,935.75
743,8,3,22,5,13,66.32,0,0,862.16
660,28,4,9,4,23,82.94,0,0,1907.62
493,21,3,20,3,9,92.87,0,25,626.87
923,23,2,12,5,21,37.87,0,0,795.27
128,32,3,5,3,13,88.39,0,15,976.71
565,8,1,1,4,23,38.25,0,0,879.75
550,31,1,14,1,31,119.72,1,25,2783.49
453,37,4,25,5,21,115.91,0,10,2190.7
471,16,2,25,2,17,30.24,0,10,462.67
988,40,4,25,6,26,85.51,0,25,1667.45
738,27,1,3,4,23,110.33,0,10,2283.83
224,40,2,15,6,26,28.07,0,0,729.82
154,18,3,10,1,29,32.4,0,25,704.7
560,35,2,10,2,15,54.7,1,25,615.38
351,15,5,24,6,17,29.57,0,25,377.02
349,27,2,3,2,26,108.56,0,10,2540.3
182,17,3,6,5,19,107.55,0,20,1634.76
637,40,5,5,3,26,114.87,0,10,2687.96
1018,2,4,24,4,17,40.5,0,25,516.38
179,31,2,19,2,18,24.54,0,0,441.72
1063,37,4,14,5,17,64.46,0,20,876.66
772,34,2,17,1,16,108.06,0,25,1296.72
894,34,1,12,2,12,83.84,0,10,905.47
1027,3,1,9,1,19,119.83,0,15,1935.25
1016,17,3,25,4,16,110.57,1,25,1326.84
64,14,1,3,5,22,59.28,0,0,1304.16
29,14,5,18,1,26,23.95,1,15,529.29
372,38,5,4,3,18,20.52,0,15,313.96
97,35,2,14,6,20,84.42,0,10,1519.56
993,1,4,24,1,17,111.58,0,10,1707.17
21,29,5,6,1,19,64.42,1,20,979.18
735,4,2,15,5,18,107.43,0,25,1450.31
1070,33,4,17,5,15,76.67,0,20,920.04
66,17,1,24,2,23,29.8,0,20,548.32
603,28,2,5,6,20,99.83,0,15,1697.11
338,26,4,6,1,16,69.26,0,10,997.34
123,8,3,21,1,23,25.11,0,15,490.9
447,34,3,5,5,15,101.46,0,25,1141.42
611,18,5,19,3,25,95.77,0,20,1915.4
671,31,4,14,5,18,65.73,1,20,946.51
615,27,3,4,3,24,21.95,1,25,395.1
897,16,5,5,6,20,54.69,1,20,875.04
281,10,2,11,5,21,63.5,1,10,1200.15
1067,40,2,2,6,19,36.53,1,10,624.66
596,12,4,22,4,29,36.09,1,20,837.29
703,22,4,2,1,27,36.7,0,25,743.18
1075,16,4,20,6,26,57.06,0,15,1261.03
210,12,4,12,3,22,101.75,1,20,1790.8
126,11,3,16,4,18,95.94,0,0,1726.92
492,20,3,17,3,19,21.01,1,10,359.27
960,1,5,4,2,17,20.96,1,0,356.32
970,27,3,14,2,23,27.77,1,0,638.71
581,3,2,7,1,18,66.66,0,0,1199.88
777,12,5,15,4,25,108.89,0,20,2177.8
258,30,3,16,4,17,38.23,0,20,519.93
230,9,4,8,2,17,67.68,0,0,1150.56
189,37,3,2,1,9,24.07,1,20,173.3
10,1,1,19,6,24,22.03,1,0,528.72
676,4,5,1,2,28,20.75,1,0,581.0
502,15,3,23,4,20,93.67,0,15,1592.39
85,27,3,4,3,16,22.38,0,15,304.37
49,8,2,24,4,24,47.38,1,15,966.55
838,23,4,21,1,19,84.5,0,25,1204.12
1008,15,4,25,4,22,81.87,1,10,1621.03
689,27,2,22,5,25,25.51,0,20,510.2
387,31,2,11,4,20,45.67,0,15,776.39
970,39,1,10,5,27,83.93,1,10,2039.5
1006,8,5,18,2,30,59.22,0,10,1598.94
218,30,4,1,6,27,66.58,0,20,1438.13
1005,18,2,17,5,21,40.71,0,25,641.18
255,4,2,16,4,14,23.78,0,0,332.92
236,22,5,12,6,13,54.52,0,15,602.45
1050,3,2,16,6,19,88.3,1,25,1258.28
271,15,1,9,4,25,96.65,0,20,1933.0
123,35,5,17,4,23,79.25,0,25,1367.06
656,38,1,3,1,15,59.32,1,10,800.82
259,33,3,18,2,20,78.31,0,25,1174.65
948,14,4,15,5,21,90.5,0,15,1615.42
47,1,2,15,3,21,95.53,0,25,1504.6
863,26,5,16,5,19,29.45,1,25,419.66
525,8,1,20,4,16,100.3,1,10,1444.32
888,16,4,1,3,20,26.35,1,25,395.25
208,38,4,1,3,24,107.05,0,10,2312.28
747,10,2,4,5,16,59.22,0,15,805.39
149,37,4,13,5,24,74.69,0,15,1523.68
438,26,2,4,5,21,49.0,0,0,1029.0
155,28,3,23,5,15,62.67,1,0,940.05
358,12,2,8,2,22,104.52,1,10,2069.5
456,20,1,13,1,19,49.57,0,0,941.83
776,14,4,24,1,28,76.42,0,0,2139.76
629,35,4,8,5,21,84.71,1,20,1423.13
832,29,4,14,1,22,34.64,0,0,762.08
486,12,2,25,5,17,97.78,1,25,1246.7
533,18,5,1,5,16,119.91,0,15,1630.78
200,2,2,9,5,20,35.51,0,0,710.2
371,2,1,24,6,12,96.79,0,10,1045.33
1014,17,2,1,2,17,34.71,0,20,472.06
853,10,4,7,4,22,115.03,0,20,2024.53
248,18,3,25,1,26,61.1,0,15,1350.31
788,22,1,20,1,23,117.99,0,15,2306.7
264,19,3,13,2,21,26.79,1,10,506.33
1082,1,1,15,2,21,99.1,0,10,1872.99
31,24,1,9,5,24,67.34,0,10,1454.54
605,36,4,16,5,18,48.95,0,20,704.88
502,25,2,17,6,19,94.79,1,20,1440.81
886,36,4,9,6,27,83.53,1,10,2029.78
549,31,4,6,4,23,110.29,1,0,2536.67
839,31,4,20,1,20,44.88,0,0,897.6
848,2,3,12,2,14,113.97,1,10,1436.02
614,19,1,16,4,12,84.19,1,10,909.25
412,12,5,21,1,14,65.04,0,20,728.45
432,10,2,15,4,26,25.31,0,0,658.06
678,31,4,7,4,22,96.52,1,15,1804.92
159,22,1,10,5,26,105.84,0,15,2339.06
14,23,2,4,4,18,100.96,1,25,1362.96
373,23,5,24,5,16,93.57,0,15,1272.55
225,15,5,3,1,21,116.94,0,0,2455.74
511,26,4,18,6,18,104.91,0,20,1510.7
603,3,5,1,1,18,112.79,0,0,2030.22
216,23,5,13,5,18,93.05,1,0,1674.9
988,20,2,22,6,14,102.02,0,15,1214.04
840,40,2,18,3,23,48.92,0,10,1012.64
727,39,4,8,6,19,86.89,0,25,1238.18
554,8,1,11,4,17,40.55,0,15,585.95
1066,18,4,10,1,13,26.93,0,15,297.58
676,6,3,4,4,21,77.93,0,15,1391.05
873,27,5,25,6,10,98.29,0,25,737.18
283,36,1,4,3,18,28.28,0,20,407.23
1082,15,2,4,4,27,38.13,0,15,875.08
834,37,3,12,3,20,29.3,1,20,468.8
537,5,3,8,2,20,83.42,0,20,1334.72
923,39,5,13,3,19,27.95,0,0,531.05
842,9,2,8,1,23,29.33,0,10,607.13
948,7,1,21,6,20,46.42,0,25,696.3
665,20,2,3,5,25,47.02,0,10,1057.95
67,10,5,12,5,20,75.75,0,20,1212.0
6,26,3,18,4,18,23.22,0,20,334.37
637,4,5,15,6,12,81.53,0,25,733.77
314,38,4,25,2,18,61.17,1,10,990.95
565,24,3,14,4,21,37.87,0,0,795.27
826,14,5,9,3,19,85.33,0,10,1459.14
506,1,1,5,5,20,52.97,0,15,900.49
1026,17,1,15,3,23,102.75,1,10,2126.93
204,24,1,8,5,15,118.94,0,20,1427.28
662,27,4,23,5,24,97.9,1,25,1762.2
805,7,2,3,5,19,94.3,1,15,1522.94
404,9,1,12,6,16,55.52,1,20,710.66
536,35,4,5,1,25,73.46,1,10,1652.85
577,12,1,9,6,18,25.27,0,25,341.14
763,21,4,20,3,23,92.73,0,15,1812.87
117,3,1,3,6,16,87.5,0,10,1260.0
628,15,2,23,4,21,46.94,1,15,837.88
749,21,5,8,2,15,73.41,0,0,1101.15
105,10,1,21,4,22,87.93,0,0,1934.46
495,33,5,13,6,23,56.79,1,25,979.63
46,6,1,8,3,16,92.56,0,0,1480.96
823,2,2,5,2,21,99.67,1,20,1674.46
982,29,5,25,4,24,42.35,0,10,914.76
960,40,4,7,2,16,50.13,0,15,681.77
845,33,1,5,3,25,60.16,0,15,1278.4
449,4,1,9,5,19,43.57,0,0,827.83
536,4,4,5,3,22,97.56,1,15,1824.37
511,29,2,8,1,21,77.18,0,15,1377.66
540,37,3,12,2,16,58.01,0,10,835.34
16,20,1,4,3,19,21.61,0,25,307.94
243,23,4,9,5,18,52.59,1,15,804.63
912,18,3,22,5,21,103.65,0,0,2176.65
761,25,1,22,3,21,94.35,0,0,1981.35
705,1,5,14,4,26,26.74,0,25,521.43
115,15,4,19,3,23,100.14,0,15,1957.74
397,34,5,13,5,20,37.91,0,15,644.47
394,20,2,3,3,22,118.71,1,15,2219.88
978,37,3,4,1,13,106.85,0,25,1041.79
297,27,4,1,4,19,111.33,0,0,2115.27
1002,22,1,22,3,22,96.95,1,15,1812.96
178,5,1,1,5,19,91.08,0,15,1470.94
967,34,3,11,3,24,44.44,0,20,853.25
315,39,5,16,3,21,78.64,1,10,1486.3
1063,3,5,4,2,20,89.64,0,25,1344.6
259,17,4,7,3,21,48.81,0,10,922.51
7,24,4,12,1,15,59.83,0,25,673.09
49,24,5,6,5,20,114.71,0,10,2064.78
161,3,4,24,6,11,60.8,0,20,535.04
176,7,5,20,2,22,51.54,0,10,1020.49
1026,25,3,9,6,20,30.72,0,15,522.24
1001,3,4,8,3,21,54.13,1,10,1023.06
455,15,5,14,4,22,81.21,0,10,1607.96
276,29,4,15,1,23,34.77,0,0,799.71
498,29,1,21,1,22,80.53,0,25,1328.74
676,10,1,22,1,24,94.12,0,10,2032.99
1052,32,2,5,2,18,96.82,1,15,1481.35
1025,23,5,15,3,16,118.48,0,15,1611.33
56,39,2,6,1,14,63.46,1,25,666.33
547,9,5,1,3,23,23.24,1,20,427.62
36,37,4,20,4,13,105.47,0,25,1028.33
439,40,5,9,3,18,28.35,0,15,433.76
595,14,1,4,6,21,106.17,1,20,1783.66
307,4,4,2,3,22,118.27,1,20,2081.55
619,20,1,6,3,17,110.68,0,0,1881.56
357,28,4,2,5,24,116.4,0,10,2514.24
181,14,5,3,6,13,22.33,0,0,290.29
68,34,5,7,2,17,21.14,1,10,323.44
292,13,1,20,3,29,41.03,0,0,1189.87
692,31,3,17,1,13,99.87,1,20,1038.65
181,33,5,9,5,15,28.94,0,10,390.69
434,39,3,22,3,22,94.65,0,15,1769.96
914,28,4,9,5,20,21.26,1,20,340.16
66,25,3,19,2,26,93.11,0,25,1815.64
1045,32,1,5,5,21,45.01,0,20,756.17
384,9,2,25,1,21,64.04,1,15,1143.11
39,28,2,6,3,23,117.65,1,0,2705.95
822,31,1,18,1,13,75.17,0,10,879.49
602,17,2,1,4,22,27.46,1,0,604.12
785,23,1,25,5,26,107.31,0,0,2790.06
671,13,5,17,5,18,52.37,0,10,848.39
479,10,3,14,5,19,78.54,0,0,1492.26
561,16,2,15,6,17,91.18,0,15,1317.55
101,6,5,5,2,24,97.75,1,25,1759.5
514,11,2,17,6,18,63.25,1,10,1024.65
176,3,4,21,1,23,97.31,0,0,2238.13
238,28,1,21,4,7,31.69,1,10,199.65
910,15,1,23,2,16,72.57,0,0,1161.12
1083,13,5,23,2,17,22.19,1,15,320.65
871,17,4,11,3,17,60.63,0,20,824.57
495,7,3,10,4,18,56.48,0,25,762.48
947,28,4,17,5,22,117.81,0,25,1943.87
755,38,4,25,6,22,59.78,1,10,1183.64
211,13,3,1,5,18,110.71,0,25,1494.58
140,17,3,5,3,14,63.53,1,0,889.42
541,15,4,16,6,24,73.34,1,15,1496.14
270,36,2,7,5,20,55.07,0,15,936.19
1036,28,2,12,1,22,84.0,0,10,1663.2
506,15,4,8,5,35,93.91,0,0,3286.85
32,11,2,18,6,24,99.11,0,25,1783.98
1093,31,3,1,1,14,89.39,0,0,1251.46
813,4,3,20,3,25,52.99,0,25,993.56
362,35,2,12,3,18,53.06,0,0,955.08
929,34,3,4,1,21,54.79,1,25,862.94
100,27,1,12,6,23,23.78,0,25,410.21
9,10,3,22,6,18,114.31,0,15,1748.94
697,30,4,1,5,18,39.57,0,20,569.81
1053,20,5,1,3,12,35.92,1,20,344.83
462,29,2,3,3,19,75.24,0,10,1286.6
921,29,2,21,1,28,24.74,1,20,554.18
390,23,3,12,3,13,103.78,1,10,1214.23
632,21,3,22,5,14,107.62,0,15,1280.68
682,10,5,21,3,16,59.78,0,10,860.83
157,12,5,13,1,25,117.14,1,20,2342.8
335,30,4,13,5,31,52.43,1,25,1219.0
260,33,1,21,4,13,46.02,0,10,538.43
82,18,4,9,1,28,118.97,0,20,2664.93
754,14,2,18,4,25,45.03,0,20,900.6
720,22,3,1,3,28,64.43,1,25,1353.03
75,21,4,6,5,25,81.19,0,0,2029.75
626,1,3,25,3,23,52.25,0,20,961.4
62,15,3,23,5,15,58.42,0,15,744.86
874,36,4,24,2,19,92.08,0,25,1312.14
320,22,4,5,3,17,92.3,1,0,1569.1
102,32,5,4,3,23,100.36,0,25,1731.21
874,33,1,6,3,30,79.37,0,10,2142.99
954,39,5,3,6,23,43.35,0,20,797.64
255,23,1,17,1,20,53.31,1,20,852.96
570,2,4,11,6,21,110.07,0,25,1733.6
112,2,1,4,5,25,93.37,0,10,2100.83
985,38,2,25,5,23,28.8,0,25,496.8
998,29,5,20,5,25,95.36,0,15,2026.4
461,3,5,1,1,28,53.07,1,20,1188.77
708,39,5,4,5,20,22.32,1,20,357.12
887,7,3,23,6,15,68.37,1,15,871.72
1076,36,3,3,6,19,108.34,0,0,2058.46
520,29,4,10,3,18,64.43,1,20,927.79
812,37,4,22,4,21,118.88,0,25,1872.36
236,36,3,1,2,22,37.81,0,0,831.82
927,23,5,4,5,20,55.09,0,0,1101.8
557,16,3,19,1,25,21.66,0,25,406.12
649,31,1,1,1,20,25.04,0,15,425.68
234,34,5,16,5,22,55.43,1,0,1219.46
1056,1,3,19,4,18,72.84,1,20,1048.9
579,18,4,20,6,21,43.71,0,10,826.12
542,40,3,21,5,31,36.65,0,0,1136.15
114,15,2,22,1,25,62.07,1,15,1318.99
204,17,3,18,2,24,37.07,0,25,667.26
1053,10,5,2,4,17,83.09,1,20,1130.02
643,20,3,6,5,18,115.53,1,10,1871.59
474,6,4,21,2,14,100.65,1,0,1409.1
697,8,1,1,5,17,41.52,1,15,599.96
253,34,2,19,4,22,115.11,1,10,2279.18
905,32,5,5,1,18,95.11,1,10,1540.78
386,4,4,2,6,30,35.5,1,20,852.0
62,39,2,1,6,21,77.94,0,20,1309.39
515,20,3,16,4,20,116.65,0,0,2333.0
430,24,2,25,3,17,29.68,0,0,504.56
580,24,1,21,6,18,47.1,1,10,763.02
743,26,2,2,5,14,57.41,1,15,683.18
675,25,2,4,2,22,31.56,1,10,624.89
311,36,3,3,2,28,49.92,0,15,1188.1
471,7,3,23,6,19,89.23,1,20,1356.3
809,10,5,17,4,21,67.72,0,15,1208.8
172,12,3,15,4,22,62.11,0,15,1161.46
576,1,2,10,4,11,63.19,0,20,556.07
31,25,1,12,2,18,95.97,1,25,1295.6
47,16,3,12,1,15,119.13,0,10,1608.26
130,5,5,20,2,18,78.86,0,0,1419.48
352,19,5,7,1,25,95.16,0,15,2022.15
978,4,2,10,4,31,57.26,0,0,1775.06
58,6,3,5,3,18,106.06,1,0,1909.08
812,26,3,20,2,21,62.03,0,10,1172.37
768,39,5,20,4,25,113.51,0,25,2128.31
683,39,3,11,2,23,94.35,1,25,1627.54
997,9,2,2,4,28,90.74,0,25,1905.54
286,14,1,24,2,20,49.01,0,25,735.15
1095,9,2,16,5,19,99.61,1,20,1514.07
886,15,3,12,2,14,30.53,0,0,427.42
397,37,2,16,5,14,73.8,1,0,1033.2
26,20,4,4,1,18,93.54,0,20,1346.98
313,8,4,2,2,26,108.36,0,10,2535.62
126,32,3,25,1,17,76.97,0,15,1112.22
811,21,3,10,3,16,45.83,0,25,549.96
188,19,1,13,6,19,104.89,0,25,1494.68
698,29,2,23,6,15,96.8,0,20,1161.6
810,31,1,19,5,24,35.36,1,25,636.48
716,6,3,15,2,18,107.24,0,20,1544.26
450,4,3,23,6,19,115.99,1,15,1873.24
523,29,5,1,1,17,73.77,0,0,1254.09
986,3,1,17,6,17,23.84,0,25,303.96
658,1,3,20,6,19,111.56,0,10,1907.68
597,15,4,4,4,19,32.28,0,20,490.66
100,21,5,20,6,24,83.31,1,15,1699.52
616,31,2,9,1,20,60.09,1,10,1081.62
948,7,5,6,6,11,119.2,0,0,1311.2
556,17,2,3,2,19,111.72,1,10,1910.41
278,19,4,22,6,25,98.45,0,20,1969.0
491,39,2,2,3,20,39.93,0,25,598.95
255,3,1,18,6,20,89.92,0,0,1798.4
381,30,2,23,5,15,77.21,0,20,926.52
892,35,2,19,4,19,33.53,1,15,541.51
542,29,5,7,1,27,99.47,0,10,2417.12
825,14,4,3,6,20,28.65,0,10,515.7
879,35,2,18,6,22,68.16,0,0,1499.52
281,28,1,20,2,24,62.66,0,0,1503.84
773,30,5,20,2,17,100.62,1,15,1453.96
843,26,4,19,5,17,62.76,0,15,906.88
719,7,4,9,4,16,89.43,0,0,1430.88
328,39,3,16,1,25,67.83,0,20,1356.6
211,31,1,6,1,18,78.2,0,20,1126.08
727,5,5,21,1,20,44.1,0,0,882.0
923,35,5,12,5,31,40.25,0,10,1122.98
552,14,1,6,5,26,90.99,1,25,1774.3
26,36,4,13,6,18,32.23,0,15,493.12
27,27,2,24,4,24,37.6,0,20,721.92
702,24,1,5,1,25,114.09,0,25,2139.19
682,40,5,13,1,22,45.33,0,10,897.53
413,29,1,20,6,15,52.33,0,15,667.21
167,22,4,7,4,18,83.32,1,20,1199.81
169,8,3,12,4,29,64.04,0,20,1485.73
229,15,3,21,4,24,75.9,0,10,1639.44
367,5,2,4,2,19,34.46,1,10,589.27
528,4,2,5,4,32,87.24,0,20,2233.34
791,11,4,16,3,15,35.66,0,20,427.92
524,18,2,4,5,19,94.77,1,25,1350.47
106,30,3,8,4,18,72.36,0,10,1172.23
732,15,4,16,2,19,101.62,1,10,1737.7
965,6,4,8,3,21,37.27,1,25,587.0
133,16,4,17,2,14,57.75,0,10,727.65
534,40,1,14,2,9,104.68,1,0,942.12
975,9,2,12,6,21,99.87,0,15,1782.68
269,34,5,3,2,11,116.58,0,0,1282.38
673,27,3,20,2,17,42.2,0,10,645.66
791,13,2,2,1,19,73.9,0,25,1053.08
18,36,3,13,5,23,21.79,0,20,400.94
117,27,2,21,6,26,116.52,0,10,2726.57
